num__Age,num__Income,num__AdSpend,num__ClickThroughRate,num__ConversionRate,num__WebsiteVisits,num__PagesPerVisit,num__TimeOnSite,num__SocialShares,num__EmailOpens,num__EmailClicks,num__PreviousPurchases,num__LoyaltyPoints,num__CostPerVisit,num__CostPerClick,num__EmailEngagementRate,num__CustomerValue,num__IncomeToAdSpend,num__SiteEngagementScore,num__SocialAmplification,num__CTR_x_PagesPerVisit,cat__Gender_Male,cat__CampaignChannel_PPC,cat__CampaignChannel_Referral,cat__CampaignChannel_SEO,cat__CampaignChannel_Social Media,cat__CampaignType_Consideration,cat__CampaignType_Conversion,cat__CampaignType_Retention
-0.0,0.0,0.19276270455457237,0.0,-0.14789532176019712,-0.20368549291744606,-0.0642815804078489,0.09074867799828797,-0.0,0.32216275062832606,-0.06661885044061451,0.13077763137982007,-0.04726622307488165,-0.003068836328700779,-0.0,-0.0,0.000725805193086714,-0.0,-0.039307433950029946,-0.0,-0.19602184098052056,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1401970761756985,0.0
-0.0,-0.0,0.3399028437794679,0.0,-0.29601792373044183,0.15575949458392938,0.035607900371312735,-0.30382738227639516,-0.0,-0.26252463708188456,-0.28151836799098395,0.16835741051195227,-0.21218177293589932,0.0019462444710208996,0.0,-0.0,-0.001596649940113766,-0.0,-0.058380014300186765,-0.0,0.41182564245339315,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,0.0,0.31916668280594335,0.0,-0.2969425014314896,0.1424467172690636,0.04914494621125446,-0.27781314906357685,0.0,0.20522527308628394,-0.4964178855413533,0.01803829398342346,-0.016214086313076113,0.001936589744552725,0.0,-0.0,-4.161476397083601e-05,-0.0,-0.04938604642068721,-0.0,0.5237481212805005,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1401970761756985,-0.0
0.0,-0.0,-0.38181704852394793,0.0,-0.10466107114038488,0.009318944120406037,0.02874534095709793,-0.02636752821617165,0.0,0.4391002281703682,-0.17406860921579925,-0.019541485148708744,-0.13050682498257885,0.003817069600122312,-0.0,-0.0,-0.0012692988323603314,-0.0,0.015318824278761568,-0.0,0.4231929724218685,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,-0.0,0.3874821090077156,-0.0,0.18019165349199867,0.2489489357879897,-0.019604878685454002,0.1157778053177495,-0.0,0.3806314893993471,-0.38896812676616865,0.13077763137982007,-0.14946863398558616,0.002240956218369904,0.0,-0.0,-0.0007457875438249484,-0.0,0.006015488870088228,-0.0,-0.25452517346925846,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,0.0,-0.4931215717767869,0.0,0.1663821241135353,-0.3368132660661037,-0.07935308441028809,-0.14625180347355018,0.0,-0.49639959216596885,0.470629943435309,0.13077763137982007,0.1873209277559014,-0.004015465002858291,-0.0,0.0,0.00410358018155544,0.0,-0.060851333373534745,0.0,-0.25578241994924295,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,-0.0,-0.06823625079702089,0.0,0.1471837875534459,-0.09718327439852004,0.05195482195615467,-0.07766563591208224,0.0,0.4975689669413892,-0.28151836799098395,-0.09470104341297315,-0.10119430372563638,0.0016711686909759535,0.0,-0.0,-0.0015620518555544598,-0.0,0.014547003355106607,0.0,0.4043059966924446,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
-0.0,-0.0,-0.390701549538172,0.0,-0.04381452105829041,0.28888726773258694,0.05151402016432841,0.2382142634328473,0.0,-0.028649681997800318,0.36318018466012436,-0.09470104341297315,0.0023128188137154313,0.004175845287625704,-0.0,0.0,-0.0011894570987619328,0.0,0.11435817840410863,-0.0,0.5976918121396063,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,0.0,-0.39318694190807163,-0.0,0.07885602628281532,0.10250838532446634,-0.06017288346505328,0.13667928367866494,-0.0,0.263694011857305,0.36318018466012436,-0.16986060167723757,-0.0020362199484422077,0.004013180645330796,-0.0,-0.0,-0.002065837539318474,0.0,-0.03211929314523829,-0.0,-0.2149611138265488,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
0.0,0.0,0.35545320385353374,0.0,-0.25120230985648007,-0.12380882902825155,0.0015345436711417446,0.04297981921822138,-0.0,-0.26252463708188456,-0.28151836799098395,0.09319785224768787,-0.205745195567906,-0.001421034386663446,0.0,-0.0,-0.0016198196980991835,-0.0,0.011544687713318829,-0.0,0.1274394862424389,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,-0.0,0.13391784754837774,0.0,0.08679160046978428,-0.15043438365798306,-0.04319568798586059,0.15697541002944718,0.0,0.20522527308628394,0.1482806671097549,0.16835741051195227,-0.06814160913323832,-0.0005936873198415647,-0.0,-0.0,0.0007366073099853207,-0.0,-0.012493805898392206,0.0,-0.005734744651727907,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1401970761756985,-0.0
0.0,0.0,-0.4799820129657543,0.0,0.11242470731633487,-0.11049605171338579,-0.0012637547610624715,0.17531343696287863,-0.0,-0.028649681997800318,-0.06661885044061451,0.09319785224768787,0.0670265155946211,0.004031851003440738,-0.0,-0.0,0.001816818999846009,0.0,0.03597978331727374,-0.0,0.2774520190463087,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
-0.0,-0.0,0.39627464597458295,0.0,-0.045697173988627236,0.035944498750137555,-0.0062664915900626245,-0.11850732323010103,-0.0,-0.26252463708188456,-0.17406860921579925,0.16835741051195227,0.1926267550457337,0.0009112350363691801,0.0,-0.0,0.0049607046745970725,-0.0,-0.02571108874303472,-0.0,0.22625818463446515,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,-0.0,0.07637962798538944,0.0,0.24475027418611012,0.2489489357879897,-0.023562695468962933,-0.022278928467676797,-0.0,0.1467565343152629,-0.28151836799098395,-0.09470104341297315,-0.0014273545217401411,0.0030034361904735397,0.0,-0.0,-0.001202920606780486,-0.0,-0.019045887105810802,-0.0,0.15684977400844644,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1401970761756985,-0.0
-0.0,0.0,0.03865258368798102,0.0,-0.284587986039954,0.07588283069473482,0.0007505299573627078,-0.22348910033307431,0.0,0.0882877955442418,-0.17406860921579925,0.01803829398342346,-0.10554334248779401,0.0024887336917178444,-0.0,-0.0,-0.0008455114346135366,-0.0,-0.04408729584124049,-0.0,0.33321250050022905,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,-0.0,-0.3526572592083745,0.0,-0.04968537657894317,0.049257276065003304,-0.0121746996477647,0.08808363181453317,0.0,0.263694011857305,-0.4964178855413533,0.13077763137982007,-0.0643144550225396,0.0037872079648158573,0.0,-0.0,0.0004803310003763429,0.0,0.0083462016847361,-0.0,0.09289711379560632,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
0.0,0.0,-0.402230880101298,0.0,0.12414408105867182,-0.29687493412150634,-0.050631679611278166,0.18087536051795985,0.0,0.1467565343152629,0.36318018466012436,0.09319785224768787,-0.10763088109362967,-6.710688462717471e-05,-0.0,-0.0,-0.0003836817990933873,0.0,-0.01817151125302478,0.0,-0.0789007762538644,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1401970761756985,-0.0
-0.0,-0.0,-0.23387198781773447,0.0,-0.10989628372176531,0.12913393995419786,-0.061942811273819655,-0.24955302016921732,0.0,0.1467565343152629,-0.17406860921579925,-0.05712126428084095,-0.15634011522979524,0.003557171570788181,-0.0,-0.0,-0.001607921714268834,-0.0,-0.060977234983222404,-0.0,-0.11504235430222962,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,-0.0,0.19640030452079082,0.0,-0.21690958943009606,-0.3235004887512379,0.02034823559793731,0.13959639217643613,-0.0,-0.028649681997800318,-0.4964178855413533,-0.019541485148708744,-0.009081662743137585,-0.03773630015453583,0.0,-0.0,-0.00039511012566727574,-0.0,0.05102333480966383,0.0,0.4270478634745282,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
-0.0,-0.0,-0.388493654837952,-0.0,0.025868151941422165,0.08919560800960057,-0.014938415501029223,-0.31177285906966684,-0.0,0.3806314893993471,0.2557304258849396,-0.13228082254510534,-0.08553776418186887,0.003980001517955777,-0.0,-0.0,-0.0017857652620487966,0.0,-0.06306365076628903,-0.0,-0.14460230941864546,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,0.0,-0.4736349519414448,0.0,0.2783178144190631,0.049257276065003304,-0.053815144939343806,0.1783012271773349,0.0,0.1467565343152629,-0.28151836799098395,-0.019541485148708744,-0.1510342879399629,0.004231963664660246,-0.0,-0.0,-0.0014170843157267792,0.0,-0.02196162646427699,-0.0,-0.15420258725860567,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,0.0,-0.4969360394683417,-0.0,0.187535911679145,-0.03061938782419124,-0.03481438654283588,0.13289364611118293,-0.0,-0.14558715953984244,-0.06661885044061451,-0.16986060167723757,-0.020041240423774833,0.004249416213718951,-0.0,-0.0,-0.002065837539318474,0.0,-0.00665236766618794,-0.0,-0.13417530702623584,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
0.0,0.0,-0.25952444990039897,0.0,0.20879976525976088,-0.27024937949177485,-0.0021440801104247727,-0.15717134090444343,-0.0,0.32216275062832606,0.04083090833457018,0.09319785224768787,0.15018013672707514,-0.0011377721944465945,-0.0,-0.0,0.002864467786592056,0.0,-0.031514789231434095,-0.0,0.13928549463119377,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.23871394051537848,-0.0
-0.0,-0.0,-0.4848212902242611,-0.0,0.04893509461443194,0.30220004504745274,-0.004589878513716419,-0.008251594469147095,-0.0,0.1467565343152629,-0.06661885044061451,0.16835741051195227,0.11277840337251946,0.004396153871962446,-0.0,-0.0,0.003667268590303014,0.0,-0.003453222178251868,-0.0,-0.22565933681461064,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1401970761756985,0.0
0.0,-0.0,0.08502169820427814,0.0,0.17997461581734225,-0.29687493412150634,-0.05442004134574881,0.03947850526784986,0.0,0.1467565343152629,-0.38896812676616865,0.05561807311555566,-0.18339113633041576,-0.013501920148719978,0.0,-0.0,-0.0014421327027380414,-0.0,-0.03462779523733941,0.0,-0.07478284259033685,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.23871394051537848,-0.0
-0.0,-0.0,0.4740042564731454,0.0,-0.07374235891164348,-0.003993833194459723,-0.03371539746734667,0.10089339237477077,0.0,-0.55486833093699,0.2557304258849396,0.16835741051195227,-0.19026261757462481,0.00015698415190578712,-0.0,0.0,-0.0012415890542291225,-0.0,-0.009741749331461196,-0.0,0.06956139648867382,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
-0.0,0.0,0.23099929659348709,0.0,0.13073082697624142,0.009318944120406037,-0.0682289743519235,-0.018690110910331414,0.0,0.1467565343152629,0.1482806671097549,0.16835741051195227,-0.0018622583979559036,0.0013138205732297823,-0.0,-0.0,0.001810243798255553,-0.0,-0.04912097588211983,-0.0,-0.17490660581540934,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
0.0,0.0,0.4003714326429008,0.0,0.137097996337856,0.2489489357879897,0.008457486054548062,-0.301853153210439,-0.0,-0.3209933758529056,-0.38896812676616865,-0.019541485148708744,-0.004036777779034723,0.0022093658205900634,0.0,-0.0,-0.00035878996450094535,-0.0,-0.05972017345091662,-0.0,0.09688864821762737,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,-0.0,0.43683611656421534,0.0,-0.19529986144393552,0.30220004504745274,-0.06805948247018752,0.005717084366859501,-0.0,-0.49639959216596885,-0.4964178855413533,-0.019541485148708744,-0.025347067713607153,0.002321665917693667,0.0,-0.0,-0.0005122113349449272,-0.0,-0.047620276905566694,-0.0,-0.21348507170375294,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1401970761756985,-0.0
-0.0,-0.0,-0.1874712466972938,0.0,-0.2024062823135977,0.11582116263933209,-0.06643788700611672,0.024186837009725713,-0.0,-0.43793085339494775,0.36318018466012436,0.01803829398342346,-0.006994124137301917,0.003381433010475089,-0.0,0.0,4.1358018003970486e-05,-0.0,-0.04530952299899289,-0.0,-0.17738692158724517,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,0.0,0.31899315532192446,0.0,-0.2908571575336002,0.2356361584731239,-0.07446052846028867,-0.30195209063252854,-0.0,0.4975689669413892,-0.06661885044061451,0.05561807311555566,0.02371008952353101,0.0023592325516442925,0.0,-0.0,0.0007943751525300445,-0.0,-0.06551856021653187,-0.0,-0.21878665796191446,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
0.0,0.0,0.06561282601976799,0.0,-0.10725615738149169,-0.17705993828771457,-0.05972251332335607,-0.277467078409106,0.0,-0.613337069708011,-0.38896812676616865,-0.019541485148708744,0.022144435569154262,-0.000811758531476981,0.0,0.0,-0.00017030085224119625,-0.0,-0.06265905293161803,0.0,-0.11892513635572687,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1401970761756985,-0.0
-0.0,-0.0,-0.12727413575024826,0.0,0.17387514401015428,-0.003993833194459723,-0.028193455143881628,0.1980113656598488,-0.0,0.20522527308628394,-0.06661885044061451,0.13077763137982007,0.0015299918365270565,0.0027075687275203986,-0.0,-0.0,0.0014284124487526225,-0.0,0.009409042140566048,-0.0,-0.07622174328199934,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,-0.0,0.49134723781136613,0.0,-0.0018174824605497147,0.07588283069473482,-0.015251399641521052,-0.10424878058037174,-0.0,-0.55486833093699,-0.38896812676616865,-0.09470104341297315,-0.13824811397921946,0.0009284884476212163,0.0,-0.0,-0.0016954345163894319,-0.0,-0.0274750986475089,-0.0,0.04493119992266526,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
-0.0,0.0,-0.2643893630730508,-0.0,-0.2353869754599958,0.049257276065003304,0.012151729767057116,-0.06560926901484898,-0.0,-0.49639959216596885,-0.06661885044061451,0.05561807311555566,-0.02586895236506607,0.0034627047524254766,-0.0,0.0,0.00025896588016431204,0.0,-0.004852712735686545,-0.0,-0.0031115951214207133,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
0.0,-0.0,0.17434969985154694,-0.0,0.174378452247982,0.08919560800960057,0.05045756630395008,-0.08622743248573786,-0.0,0.4391002281703682,-0.28151836799098395,0.16835741051195227,0.1233900579521841,0.0020989049856311665,0.0,-0.0,0.0038391631461678023,-0.0,0.011020087637347695,-0.0,-0.01759176642330121,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,0.0,0.15506603281084344,0.0,0.2722152242528073,0.07588283069473482,-0.019524445916733177,-0.06418448269718847,-0.0,-0.08711842076882137,0.470629943435309,0.16835741051195227,-0.07562195580414946,0.002087506222631529,-0.0,0.0,0.0006154357378183391,-0.0,-0.023108614842652246,-0.0,0.14332656116137227,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
-0.0,0.0,0.264272711157749,0.0,-0.22556331847741418,0.07588283069473482,-0.03523875239386754,-0.09176654230262267,-0.0,-0.37946211462392676,-0.06661885044061451,-0.019541485148708744,-0.07457818650123163,0.0017111174162642486,0.0,0.0,-0.0008666460111542892,-0.0,-0.03586183118514567,-0.0,0.01773885436175626,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
0.0,0.0,-0.2142676812145807,-0.0,-0.15851683494360463,0.06257005337986907,-0.03004051002571209,-0.19874428517950765,-0.0,0.029819056773220748,0.04083090833457018,-0.16986060167723757,-0.20635406099460807,0.00332076363876504,-0.0,-0.0,-0.002065837539318474,0.0,-0.04803667752413905,-0.0,-0.2741396478442441,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,-0.0,-0.11919408623356867,-0.0,0.23802812031998574,0.10250838532446634,0.024005267761344404,-0.06871730360060302,-0.0,-0.49639959216596885,0.2557304258849396,0.05561807311555566,0.12147648089683473,0.003124393424522641,-0.0,0.0,0.001850164665054752,-0.0,0.0012667849467681224,-0.0,-0.22027286143674768,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1401970761756985,-0.0
-0.0,-0.0,0.10658064798911147,-0.0,0.09136902833463366,-0.17705993828771457,-0.058443518416512144,-0.12609797024008654,0.0,0.32216275062832606,0.1482806671097549,0.13077763137982007,0.005357145947225776,-0.001159324305211657,-0.0,-0.0,0.0014835189001773997,-0.0,-0.0507501745476712,0.0,-0.22569633059906116,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1401970761756985,-0.0
-0.0,-0.0,-0.006442408949693316,-0.0,0.10952587963640376,0.16907227189879512,0.04119079510291654,0.13147078113812155,-0.0,0.4975689669413892,-0.28151836799098395,0.13077763137982007,0.11243048027154685,0.002993494706993592,0.0,-0.0,0.0030252471207205967,-0.0,0.07009725843096169,-0.0,-0.10231826436096156,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.23871394051537848,-0.0
0.0,-0.0,-0.43827643988175374,-0.0,0.2422616276289188,0.30220004504745274,0.04594252714879374,0.1041531813526935,-0.0,-0.3209933758529056,-0.06661885044061451,0.09319785224768787,0.0014430110612839026,0.004291389638899721,-0.0,0.0,0.0009905353333119927,0.0,0.06658497580661359,-0.0,0.06847971413203813,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
-0.0,0.0,-0.3274421946618657,-0.0,-0.2853212015017456,0.28888726773258694,-0.06028575572960835,-0.21279578858470138,-0.0,-0.2040558983108635,-0.38896812676616865,0.09319785224768787,0.00326960734139011,0.004030493291246741,-0.0,-0.0,0.00101354853887859,0.0,-0.05796655523508062,-0.0,-0.2561315567417348,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
0.0,-0.0,0.3799602085245063,0.0,0.1713132808350392,0.28888726773258694,0.047980332714096276,0.05283506410434624,-0.0,-0.3209933758529056,0.470629943435309,-0.13228082254510534,-0.08136268697019754,0.002405083867652892,-0.0,0.0,-0.0017782507459454182,-0.0,0.052665635415347245,-0.0,0.3701320768654839,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,-0.0,-0.4162242633413406,-0.0,-0.12547324682938846,-0.27024937949177485,-0.05858725952089873,0.01562971617290875,0.0,-0.08711842076882137,0.04083090833457018,-0.05712126428084095,-0.16477725042838104,0.0017426404509732823,-0.0,-0.0,-0.0016534784681455673,-0.0,-0.039856302945633706,0.0,-0.2614241353756134,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1401970761756985,-0.0
-0.0,-0.0,-0.03275577857229033,0.0,0.26872513273360765,0.19569782652852666,0.05328818886634712,0.14626779937047574,-0.0,-0.613337069708011,0.04083090833457018,-0.13228082254510534,-0.0845809756541942,0.0031421790077416027,-0.0,0.0,-0.0017840431854417723,-0.0,0.08708649722027942,-0.0,0.506680390655356,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.23871394051537848,-0.0
0.0,0.0,-0.05785041560618794,-0.0,0.2208557581522138,0.10250838532446634,-0.06820959272110699,-0.04186227235356624,0.0,-0.49639959216596885,0.470629943435309,-0.05712126428084095,0.05406638008339134,0.0029254047669649017,-0.0,0.0,-0.0004718208108892666,-0.0,-0.050414550697632884,-0.0,-0.2649856037168966,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1401970761756985,0.0
-0.0,-0.0,-0.10441989526194996,0.0,0.09530295589641559,0.10250838532446634,-0.03102965501975871,0.17234133079389907,-0.0,-0.37946211462392676,-0.28151836799098395,-0.16986060167723757,-0.22896906255782778,0.0030764684080070515,-0.0,-0.0,-0.002065837539318474,-0.0,0.0026045488986997517,-0.0,0.002923374036697711,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
-0.0,0.0,-0.007369179687098776,-0.0,-0.10600935542847825,-0.2303110475471776,-0.0012680877190116907,-0.23630213054809593,-0.0,-0.3209933758529056,0.1482806671097549,0.01803829398342346,0.1834067928699595,-0.0023183912304845125,-0.0,0.0,0.001754824241993135,-0.0,-0.04716024194562879,-0.0,-0.24727758614698284,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
-0.0,-0.0,0.46907494747037787,-0.0,-0.09359331283612908,-0.20368549291744606,0.00599098277523481,-0.30820403366346977,-0.0,0.0882877955442418,0.36318018466012436,0.05561807311555566,0.18723394698065823,-0.005839251921194518,-0.0,-0.0,0.002560286436824039,-0.0,-0.06127548930618953,-0.0,-0.15617951217805456,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1401970761756985,0.0
-0.0,-0.0,0.04994761181183649,-0.0,0.14818860479267376,-0.20368549291744606,-0.02049054842438115,-0.2499735342243739,-0.0,-0.26252463708188456,-0.38896812676616865,0.01803829398342346,-0.16347253879973378,-0.0016369158477162484,0.0,-0.0,-0.001366830989285434,-0.0,-0.053433412452434055,-0.0,-0.09596304513797885,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.1401970761756985,-0.0
-0.0,-0.0,-0.12572252730793104,0.0,-0.006696125649098285,0.3155128223623185,-0.004296036505676513,-0.11203879125710717,-0.0,-0.37946211462392676,0.1482806671097549,0.13077763137982007,-0.2401895825641945,0.003607937645949468,-0.0,0.0,-0.0020520609264622794,-0.0,-0.02352387265712787,-0.0,0.008725603197707711,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
0.0,0.0,0.15889233044086096,0.0,0.17583526790110868,-0.29687493412150634,-0.07194469672696907,0.10398830973517406,0.0,0.263694011857305,0.470629943435309,-0.16986060167723757,-0.1554703074773637,-0.015538724455123392,-0.0,-0.0,-0.002065837539318474,-0.0,-0.0457463476373056,0.0,-0.15765772257468288,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.1401970761756985,-0.0
0.0,-0.0,0.4302130488183532,0.0,0.12685961943762258,-0.3368132660661037,0.004555038960884101,-0.025655097800212183,0.0,0.4391002281703682,-0.06661885044061451,0.09319785224768787,0.16435800309170906,-0.10585035524483957,0.0,-0.0,0.0030430940964661208,-0.0,-0.0007107388572138543,0.0,0.28665637537286254,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1401970761756985,-0.0
